轮播,#genre#
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
东森美洲卫视,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8

亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8

俄罗斯中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8

台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8


民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u

J2,http://r.jdshipin.com/Nr5jq

华丽台,http://r.jdshipin.com/thuYX
VIUTV6,http://59.149.114.27:9981/stream/channelid/264320601?profile=matroska?

CNBC,http://61.221.81.93:8078/hls/24/80/cnbc90.m3u8
ELEVEN1,http://61.221.81.93:8078/hls/25/80/esport.m3u8
ELEVEN2,http://61.221.81.93:8078/hls/26/80/esport2.m3u8


辽宁频道,#genre#

辽宁都市,http://42.176.185.28:9901/tsfile/live/1005_1.m3u8
辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8
辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8
辽宁教育,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8
辽宁经济,http://42.176.185.28:9901/tsfile/live/1009_1.m3u8
辽宁公共,http://42.176.185.28:9901/tsfile/live/1010_1.m3u8
辽宁北方,http://42.176.185.28:9901/tsfile/live/1011_1.m3u8



辽宁都市,http://fengyeos.f3322.org:8002/udp/239.33.2.236:22360
辽宁影视剧,http://fengyeos.f3322.org:8002/udp/239.33.2.238:22380
辽宁体育,http://fengyeos.f3322.org:8002/udp/239.33.2.237:22370
辽宁北方,http://fengyeos.f3322.org:8002/udp/239.33.3.202:24580
辽宁经济,http://fengyeos.f3322.org:8002/udp/239.33.2.121:21210
辽宁生活,http://fengyeos.f3322.org:8002/udp/239.33.3.201:24570
辽宁青少,http://fengyeos.f3322.org:8002/udp/239.33.2.233:22330
辽宁公共,http://fengyeos.f3322.org:8002/udp/239.33.2.122:21220

辽宁都市,http://218.25.44.2:8899/hls/47/index.m3u8
辽宁经济,http://218.25.44.2:8899/hls/39/index.m3u8
辽宁公共,http://218.25.44.2:8899/hls/40/index.m3u8
辽宁影视剧,http://218.25.44.2:8899/hls/48/index.m3u8
辽宁青少,http://218.25.44.2:8899/hls/51/index.m3u8
辽宁生活,http://218.25.44.2:8899/hls/52/index.m3u8
辽宁体育,http://218.25.44.2:8899/hls/53/index.m3u8
辽宁北方,http://218.25.44.2:8899/hls/54/index.m3u8

辽宁都市,http://123.187.46.90:65000/hls/21/index.m3u8
辽宁影视剧,http://123.187.46.90:65000/hls/22/index.m3u8
辽宁北方,http://123.187.46.90:65000/hls/23/index.m3u8
辽宁体育,http://123.187.46.90:65000/hls/24/index.m3u8
辽宁生活,http://123.187.46.90:65000/hls/25/index.m3u8
辽宁公共,http://123.187.46.90:65000/hls/26/index.m3u8
辽宁经济,http://123.187.46.90:65000/hls/86/index.m3u8
辽宁青少,http://123.187.46.90:65000/hls/87/index.m3u8

辽宁都市,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000610
辽宁体育,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000611
辽宁公共,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000077
辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000076
辽宁影视剧,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000070
辽宁青少,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000075
辽宁生活,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000073
辽宁北方,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000071
辽宁公共,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000481
辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000480

辽宁北方,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000071
辽宁都市,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000610
辽宁都市,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000068
辽宁公共,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000077
辽宁公共,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000481
辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000076
辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000480
辽宁青少,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000075
辽宁生活,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000073
辽宁体育,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000611
辽宁影视剧,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R622FED72U319A204BK783FE086IC0841C75P2BF4M35E8673V0Z339C9W16DC6A07EDEFF7E9&playtoken=31608RMZHGPUCXX10&auth=no&programid=4200000070


北京频道,#genre#
北京IPTV4K,http://221.179.217.76/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV4K,http://adidaswkkchenrann.asuscomm.com:8012/rtp/239.3.1.249:8001
北京IPTV4K,http://qnap.yjnhome.com:4000/udp/239.3.1.249:8001
北京体育,http://datou.work/gehua.php?id=bjtyxxhd
北京体育,http://lay6.3322.org:4022/udp/239.3.1.243:8000
北京体育,http://qnap.yjnhome.com:4000/udp/239.3.1.243:8000

北京体育,http://datou.work/brtv.php?id=tyxx
北京新闻,http://datou.work/brtv.php?id=bjxw
北京文艺,http://datou.work/brtv.php?id=bjwy
北京纪实,http://datou.work/brtv.php?id=bjkj
北京影视,http://datou.work/brtv.php?id=bjys
北京财经,http://datou.work/brtv.php?id=bjcj
北京生活,http://datou.work/brtv.php?id=bjsh
卡酷动画,http://datou.work/brtv.php?id=kkdh

北京影视,http://111.62.156.102/pull.brtvcloud.com/brtv8kapptv/brtv8kappyingshi.m3u8
北京财经,http://111.62.156.102/pull.brtvcloud.com/brtv8kapptv/brtv8kappcaijing.m3u8
北京纪实,http://111.62.156.102/pull.brtvcloud.com/brtv8kapptv/brtv8kappkejiao.m3u8
北京生活,http://111.62.156.102/pull.brtvcloud.com/brtv8kapptv/brtv8kappshenghuo.m3u8
北京文艺,http://111.62.156.102/pull.brtvcloud.com/brtv8kapptv/brtv8kappwenyi.m3u8
北京新闻,http://111.62.156.102/pull.brtvcloud.com/brtv8kapptv/brtv8kappxinwen.m3u8
卡酷动画,http://datou.work/bestv.php?id=kkse8m/8000000
北京纪实,http://datou.work/bestv.php?id=dajs8m/8000000
北京纪实,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dajs8m/8000000/mnf.m3u8
卡酷动画,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/kkse8m/8000000/mnf.m3u8

卡酷动画,http://my.1024.net:84/live/100041/index.m3u8
北京淘剧场,http://my.1024.net:84/live/100081/index.m3u8
北京淘电影,http://my.1024.net:84/live/100082/index.m3u8
北京淘精彩,http://lay6.3322.org:4022/udp/239.3.1.95:8001
北京淘电影,http://lay6.3322.org:4022/udp/239.3.1.250:8001
北京淘剧场,http://lay6.3322.org:4022/udp/239.3.1.95:8001
北京淘娱乐,http://lay6.3322.org:4022/udp/239.3.1.100:8001
北京淘BABY,http://lay6.3322.org:4022/udp/239.3.1.238:8001
北京淘精彩,http://adidaswkkchenrann.asuscomm.com:8012/rtp/239.3.1.95:8001
北京淘电影,http://adidaswkkchenrann.asuscomm.com:8012/rtp/239.3.1.250:8001
北京淘剧场,http://adidaswkkchenrann.asuscomm.com:8012/rtp/239.3.1.95:8001
北京淘娱乐,http://adidaswkkchenrann.asuscomm.com:8012/rtp/239.3.1.100:8001
北京淘BABY,http://adidaswkkchenrann.asuscomm.com:8012/rtp/239.3.1.238:8001


上海频道,#genre#
欢笑剧场4K,http://datou.work/bestv.php?id=hxjc4k/15000000
上海都市,http://datou.work/bestv.php?id=dshd8m/8000000
上海新闻,http://datou.work/bestv.php?id=xwzhhd8m/8000000
上海外语,http://datou.work/bestv.php?id=icshd8m/8000000
新视觉,http://datou.work/bestv.php?id=xsjhd8m/8000000
五星体育,http://datou.work/bestv.php?id=wxtyhd8m/8000000
魅力足球,http://datou.work/bestv.php?id=mlyyhd8m/8000000
劲爆体育,http://datou.work/bestv.php?id=jbtyhd8m/8000000
第一财经,http://datou.work/bestv.php?id=dycjhd8m/8000000
东方财经,http://datou.work/bestv.php?id=dfcjhd8m/8000000
法治天地,http://datou.work/bestv.php?id=fztd8m/8000000
东方影视,http://datou.work/bestv.php?id=dfyshd8m/8000000
都市剧场,http://datou.work/bestv.php?id=dsjc8m/8000000
欢笑剧场,http://datou.work/bestv.php?id=hxjc8m/8000000
七彩戏剧,http://datou.work/bestv.php?id=qcxjhd8m/8000000
生活时尚,http://datou.work/bestv.php?id=shss8m/8000000
全纪实,http://datou.work/bestv.php?id=qjshd8m/8000000
上海纪实,http://datou.work/bestv.php?id=jspdhd/4000000
哈哈炫动,http://datou.work/bestv.php?id=hhxd8m/8000000
动漫秀场,http://datou.work/bestv.php?id=dmxc8m/8000000
上海教育,http://datou.work/bestv.php?id=setvhd/8000000
金色学堂,http://datou.work/bestv.php?id=jinsepd8m/8000000
游戏风云,http://datou.work/bestv.php?id=yxfy8m/8000000


上海都市,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dshd8m/8000000/mnf.m3u8
上海新闻,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/xwzhhd8m/8000000/mnf.m3u8
上海外语,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/icshd8m/8000000/mnf.m3u8
第一财经,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dycjhd8m/8000000/mnf.m3u8
东方财经,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dfcjhd8m/8000000/mnf.m3u8
法治天地,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/fztd8m/8000000/mnf.m3u8
东方影视,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dfyshd8m/8000000/mnf.m3u8
都市剧场,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dsjc8m/8000000/mnf.m3u8
欢笑剧场4K,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/hxjc4k/15000000/mnf.m3u8
欢笑剧场,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/hxjc8m/8000000/mnf.m3u8
七彩戏剧,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/qcxjhd8m/8000000/mnf.m3u8
生活时尚,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/shss8m/8000000/mnf.m3u8
全纪实,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/qjshd8m/8000000/mnf.m3u8
上海纪实,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/jspdhd/4000000/mnf.m3u8
新视觉,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/xsjhd8m/8000000/mnf.m3u8
五星体育,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/wxtyhd8m/8000000/mnf.m3u8
魅力足球,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/mlyyhd8m/8000000/mnf.m3u8
劲爆体育,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/jbtyhd8m/8000000/mnf.m3u8
哈哈炫动,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/hhxd8m/8000000/mnf.m3u8
动漫秀场,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dmxc8m/8000000/mnf.m3u8
上海教育,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/setvhd/8000000/mnf.m3u8
金色学堂,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/jinsepd8m/8000000/mnf.m3u8
游戏风云,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/yxfy8m/8000000/mnf.m3u8


上海外语,http://39.135.7.132:6610/000000001000/5000000010000030951/index.m3u8?channel-id=bestzb&Contentid=5000000010000030951&livemode=1&stbId=3
第一财经,http://39.135.7.132:6610/000000001000/5000000010000027146/index.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=3
东方影视,http://39.135.7.132:6610/000000001000/5000000010000032212/index.m3u8?channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=3
上海都市,http://39.135.7.132:6610/000000001000/5000000010000018926/index.m3u8?channel-id=bestzb&Contentid=5000000010000018926&livemode=1&stbId=3
哈哈炫动,http://39.135.7.132:6610/000000001000/5000000005000031641/index.m3u8?channel-id=bestzb&Contentid=5000000005000031641&livemode=1&stbId=3
上海纪实,http://39.135.7.132:6610/000000001000/5000000001000021713/index.m3u8?channel-id=bestzb&Contentid=5000000001000021713&livemode=1&stbId=3
上海纪实,http://39.135.7.132:6610/000000001000/5000000004000010282/index.m3u8?channel-id=bestzb&Contentid=5000000004000010282&livemode=1&stbId=3
上海纪实,http://39.135.7.132:6610/000000001000/1000000001000010606/index.m3u8?channel-id=ystenlive&Contentid=1000000001000010606&livemode=1&stbId=3
上海纪实,http://39.135.7.132:6610/000000001000/1000000001000016545/index.m3u8?channel-id=ystenlive&Contentid=1000000001000016545&livemode=1&stbId=3
五星体育,http://39.135.7.132:6610/000000001000/5000000010000017540/index.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
欢笑剧场4K,http://39.135.7.132:6610/000000001000/5000000007000010001/index.m3u8?channel-id=bestzb&Contentid=5000000007000010001&livemode=1&stbId=3
动漫秀场,http://39.135.7.132:6610/000000001000/5000000002000023636/index.m3u8?channel-id=bestzb&Contentid=5000000002000023636&livemode=1&stbId=3
都市剧场,http://39.135.7.132:6610/000000001000/5000000002000004412/index.m3u8?channel-id=bestzb&Contentid=5000000002000004412&livemode=1&stbId=3
欢笑剧场,http://39.135.7.132:6610/000000001000/5000000002000009455/index.m3u8?channel-id=bestzb&Contentid=5000000002000009455&livemode=1&stbId=3
劲爆体育,http://39.135.7.132:6610/000000001000/5000000002000029972/index.m3u8?channel-id=bestzb&Contentid=5000000002000029972&livemode=1&stbId=3
全纪实,http://39.135.7.132:6610/000000001000/5000000006000040025/index.m3u8?channel-id=bestzb&Contentid=5000000006000040025&livemode=1&stbId=3
生活时尚,http://39.135.7.132:6610/000000001000/5000000002000019634/index.m3u8?channel-id=bestzb&Contentid=5000000002000019634&livemode=1&stbId=3
游戏风云,http://39.135.7.132:6610/000000001000/5000000002000027005/index.m3u8?channel-id=bestzb&Contentid=5000000002000027005&livemode=1&stbId=3

广东频道,#genre#
广东综艺4K,http://datou.work/gd.php?id=GDZYHD4K_38000
广东综艺4K,http://183.234.135.108:55555/udp/239.77.1.236:5146
广东体育,http://fyld.eatuo.com:9901/tsfile/live/1012_1.m3u8
广东体育,http://datou.work/gd.php?id=gdsportsHD_7000
广东体育,http://218.15.229.90:9901/tsfile/live/1001_1.m3u8

广东体育,http://183.234.135.108:55555/udp/239.77.0.225:5146
广东经济科教,http://183.234.135.108:55555/udp/239.77.0.167:5146
广东珠江,http://183.234.135.108:55555/udp/239.77.0.114:5146
广东新闻,http://183.234.135.108:55555/udp/239.77.0.173:5146
广东公共,http://183.234.135.108:55555/udp/239.77.0.225:5146
广东影视,http://183.234.135.108:55555/udp/239.77.0.217:5146
嘉佳卡通,http://183.234.135.108:55555/udp/239.77.0.179:5146
广东少儿,http://183.234.135.108:55555/udp/239.77.0.250:5146
深圳体育,http://183.234.135.108:55555/udp/239.77.1.128:5146
深圳都市,http://183.234.135.108:55555/udp/239.77.1.124:5146
深圳电视剧,http://183.234.135.108:55555/udp/239.77.1.125:5146
深圳财经生活,http://183.234.135.108:55555/udp/239.77.1.242:5146
深圳娱乐,http://183.234.135.108:55555/udp/239.77.1.243:5146
深圳少儿,http://183.234.135.108:55555/udp/239.77.1.244:5146
深圳公共,http://183.234.135.108:55555/udp/239.77.1.126:5146

湖南频道,#genre#
湖南IPTV4K,http://home.111818.xyz:8888/udp/239.76.252.35:9000
湖南IPTV4K,http://ipv4.111818.xyz:8888/udp/239.76.252.35:9000
湖南娱乐,http://ipv4.111818.xyz:8888/udp/239.76.253.105:9000
湖南经视,http://ipv4.111818.xyz:8888/udp/239.76.253.103:9000
湖南公共,http://ipv4.111818.xyz:8888/udp/239.76.252.123:9000
湖南都市,http://ipv4.111818.xyz:8888/udp/239.76.253.104:9000
湖南电视剧，http://ipv4.111818.xyz:8888/udp/239.76.252.118:9000
湖南电影,http://ipv4.111818.xyz:8888/udp/239.76.253.106:9000
湖南国际,http://ipv4.111818.xyz:8888/udp/239.76.252.124:9000
茶频道,http://ipv4.111818.xyz:8888/udp/239.76.252.239:9000
金鹰纪实,http://ipv4.111818.xyz:8888/udp/239.76.253.110:9000
金鹰卡通,http://ipv4.111818.xyz:8888/udp/239.76.253.107:9000
快乐垂钓,http://ipv4.111818.xyz:8888/udp/239.76.253.5:9000
IPTV高清院线,http://ipv4.111818.xyz:8888/udp/239.76.252.217:9000
IPTV古装剧场,http://ipv4.111818.xyz:8888/udp/239.76.252.219:9000
IPTV家庭剧场,http://ipv4.111818.xyz:8888/udp/239.76.252.220:9000
IPTV抗战剧场,http://ipv4.111818.xyz:8888/udp/239.76.252.218:9000
IPTV经典剧场,http://ipv4.111818.xyz:8888/udp/239.76.252.221:9000
IPTV芒果热播,http://ipv4.111818.xyz:8888/udp/239.76.252.215:9000
IPTV芒果生活,http://ipv4.111818.xyz:8888/udp/239.76.252.201:9000
IPTV芒果乐搜,http://ipv4.111818.xyz:8888/udp/239.76.252.200:9000

湖南娱乐,http://223.151.51.27:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://223.151.51.27:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共,http://223.151.51.27:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://223.151.51.27:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视剧,http://223.151.51.27:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南国际,http://223.151.51.27:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/klcd8m/8000000/mnf.m3u8
金鹰纪实,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/jyjs8m/8000000/mnf.m3u8
茶频道,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/cpdhdavs8m/8000000/mnf.m3u8
金鹰纪实,http://datou.work/sxg.php?id=jyjsHDH265_4000
快乐垂钓,http://datou.work/sxg.php?id=fyzqklcdHDH265_4000

金鹰卡通,http://111.8.150.102:9901/tsfile/live/1074_1.m3u8?key=txiptv&playlive=1&authid=0
